869,955.9,1233.98,1781.45,2085.6,2328.92,2433.2,2528.79
870,957,1235.4,1783.5,2088,2331.6,2436,2531.7
871,958.1,1236.82,1785.55,2090.4,2334.28,2438.8,2534.61
872,959.2,1238.24,1787.6,2092.8,2336.96,2441.6,2537.52
873,960.3,1239.66,1789.65,2095.2,2339.64,2444.4,2540.43
874,961.4,1241.08,1791.7,2097.6,2342.32,2447.2,2543.34
875,962.5,1242.5,1793.75,2100,2345,2450,2546.25
876,963.6,1243.92,1795.8,2102.4,2347.68,2452.8,2549.16
877,964.7,1245.34,1797.85,2104.8,2350.36,2455.6,2552.07
878,965.8,1246.76,1799.9,2107.2,2353.04,2458.4,2554.98
879,966.9,1248.18,1801.95,2109.6,2355.72,2461.2,2557.89
880,968,1249.6,1804,2112,2358.4,2464,2560.8
881,969.1,1251.02,1806.05,2114.4,2361.08,2466.8,2563.71
882,970.2,1252.44,1808.1,2116.8,2363.76,2469.6,2566.62
883,971.3,1253.86,1810.15,2119.2,2366.44,2472.4,2569.53
884,972.4,1255.28,1812.2,2121.6,2369.12,2475.2,2572.44
885,973.5,1256.7,1814.25,2124,2371.8,2478,2575.35
886,974.6,1258.12,1816.3,2126.4,2374.48,2480.8,2578.26
887,975.7,1259.54,1818.35,2128.8,2377.16,2483.6,2581.17
888,976.8,1260.96,1820.4,2131.2,2379.84,2486.4,2584.08
889,977.9,1262.38,1822.45,2133.6,2382.52,2489.2,2586.99
890,979,1263.8,1824.5,2136,2385.2,2492,2589.9
891,980.1,1265.22,1826.55,2138.4,2387.88,2494.8,2592.81
892,981.2,1266.64,1828.6,2140.8,2390.56,2497.6,2595.72
893,982.3,1268.06,1830.65,2143.2,2393.24,2500.4,2598.63
894,983.4,1269.48,1832.7,2145.6,2395.92,2503.2,2601.54
895,984.5,1270.9,1834.75,2148,2398.6,2506,2604.45
896,985.6,1272.32,1836.8,2150.4,2401.28,2508.8,2607.36
897,986.7,1273.74,1838.85,2152.8,2403.96,2511.6,2610.27
898,987.8,1275.16,1840.9,2155.2,2406.64,2514.4,2613.18
899,988.9,1276.58,1842.95,2157.6,2409.32,2517.2,2616.09
900,990,1278,1845,2160,2412,2520,2619
901,991.1,1279.42,1847.05,2162.4,2414.68,2522.8,2621.91
902,992.2,1280.84,1849.1,2164.8,2417.36,2525.6,2624.82
903,993.3,1282.26,1851.15,2167.2,2420.04,2528.4,2627.73
904,994.4,1283.68,1853.2,2169.6,2422.72,2531.2,2630.64
905,995.5,1285.1,1855.25,2172,2425.4,2534,2633.55
906,996.6,1286.52,1857.3,2174.4,2428.08,2536.8,2636.46
907,997.7,1287.94,1859.35,2176.8,2430.76,2539.6,2639.37
908,998.8,1289.36,1861.4,2179.2,2433.44,2542.4,2642.28
909,999.9,1290.78,1863.45,2181.6,2436.12,2545.2,2645.19
910,1001,1292.2,1865.5,2184,2438.8,2548,2648.1
911,1002.1,1293.62,1867.55,2186.4,2441.48,2550.8,2651.01
912,1003.2,1295.04,1869.6,2188.8,2444.16,2553.6,2653.92
913,1004.3,1296.46,1871.65,2191.2,2446.84,2556.4,2656.83
914,1005.4,1297.88,1873.7,2193.6,2449.52,2559.2,2659.74
915,1006.5,1299.3,1875.75,2196,2452.2,2562,2662.65
916,1007.6,1300.72,1877.8,2198.4,2454.88,2564.8,2665.56
917,1008.7,1302.14,1879.85,2200.8,2457.56,2567.6,2668.47
918,1009.8,1303.56,1881.9,2203.2,2460.24,2570.4,2671.38
919,1010.9,1304.98,1883.95,2205.6,2462.92,2573.2,2674.29
920,1012,1306.4,1886,2208,2465.6,2576,2677.2
921,1013.1,1307.82,1888.05,2210.4,2468.28,2578.8,2680.11
922,1014.2,1309.24,1890.1,2212.8,2470.96,2581.6,2683.02
923,1015.3,1310.66,1892.15,2215.2,2473.64,2584.4,2685.93
924,1016.4,1312.08,1894.2,2217.6,2476.32,2587.2,2688.84
925,1017.5,1313.5,1896.25,2220,2479,2590,2691.75
926,1018.6,1314.92,1898.3,2222.4,2481.68,2592.8,2694.66
927,1019.7,1316.34,1900.35,2224.8,2484.36,2595.6,2697.57
928,1020.8,1317.76,1902.4,2227.2,2487.04,2598.4,2700.48
929,1021.9,1319.18,1904.45,2229.6,2489.72,2601.2,2703.39
930,1023,1320.6,1906.5,2232,2492.4,2604,2706.3
931,1024.1,1322.02,1908.55,2234.4,2495.08,2606.8,2709.21
932,1025.2,1323.44,1910.6,2236.8,2497.76,2609.6,2712.12
933,1026.3,1324.86,1912.65,2239.2,2500.44,2612.4,2715.03
934,1027.4,1326.28,1914.7,2241.6,2503.12,2615.2,2717.94
935,1028.5,1327.7,1916.75,2244,2505.8,2618,2720.85
936,1029.6,1329.12,1918.8,2246.4,2508.48,2620.8,2723.76
937,1030.7,1330.54,1920.85,2248.8,2511.16,2623.6,2726.67
938,1031.8,1331.96,1922.9,2251.2,2513.84,2626.4,2729.58
939,1032.9,1333.38,1924.95,2253.6,2516.52,2629.2,2732.49
940,1034,1334.8,1927,2256,2519.2,2632,2735.4
941,1035.1,1336.22,1929.05,2258.4,2521.88,2634.8,2738.31
942,1036.2,1337.64,1931.1,2260.8,2524.56,2637.6,2741.22
943,1037.3,1339.06,1933.15,2263.2,2527.24,2640.4,2744.13
944,1038.4,1340.48,1935.2,2265.6,2529.92,2643.2,2747.04
945,1039.5,1341.9,1937.25,2268,2532.6,2646,2749.95
946,1040.6,1343.32,1939.3,2270.4,2535.28,2648.8,2752.86
947,1041.7,1344.74,1941.35,2272.8,2537.96,2651.6,2755.77
948,1042.8,1346.16,1943.4,2275.2,2540.64,2654.4,2758.68
949,1043.9,1347.58,1945.45,2277.6,2543.32,2657.2,2761.59
950,1045,1349,1947.5,2280,2546,2660,2764.5
951,1046.1,1350.42,1949.55,2282.4,2548.68,2662.8,2767.41
952,1047.2,1351.84,1951.6,2284.8,2551.36,2665.6,2770.32
953,1048.3,1353.26,1953.65,2287.2,2554.04,2668.4,2773.23
954,1049.4,1354.68,1955.7,2289.6,2556.72,2671.2,2776.14
955,1050.5,1356.1,1957.75,2292,2559.4,2674,2779.05
956,1051.6,1357.52,1959.8,2294.4,2562.08,2676.8,2781.96
957,1052.7,1358.94,1961.85,2296.8,2564.76,2679.6,2784.87
958,1053.8,1360.36,1963.9,2299.2,2567.44,2682.4,2787.78
959,1054.9,1361.78,1965.95,2301.6,2570.12,2685.2,2790.69
960,1056,1363.2,1968,2304,2572.8,2688,2793.6
961,1057.1,1364.62,1970.05,2306.4,2575.48,2690.8,2796.51
962,1058.2,1366.04,1972.1,2308.8,2578.16,2693.6,2799.42
963,1059.3,1367.46,1974.15,2311.2,2580.84,2696.4,2802.33
964,1060.4,1368.88,1976.2,2313.6,2583.52,2699.2,2805.24
965,1061.5,1370.3,1978.25,2316,2586.2,2702,2808.15
966,1062.6,1371.72,1980.3,2318.4,2588.88,2704.8,2811.06
967,1063.7,1373.14,1982.35,2320.8,2591.56,2707.6,2813.97
968,1064.8,1374.56,1984.4,2323.2,2594.24,2710.4,2816.88
969,1065.9,1375.98,1986.45,2325.6,2596.92,2713.2,2819.79
970,1067,1377.4,1988.5,2328,2599.6,2716,2822.7
971,1068.1,1378.82,1990.55,2330.4,2602.28,2718.8,2825.61
972,1069.2,1380.24,1992.6,2332.8,2604.96,2721.6,2828.52
973,1070.3,1381.66,1994.65,2335.2,2607.64,2724.4,2831.43
974,1071.4,1383.08,1996.7,2337.6,2610.32,2727.2,2834.34
975,1072.5,1384.5,1998.75,2340,2613,2730,2837.25
976,1073.6,1385.92,2000.8,2342.4,2615.68,2732.8,2840.16
977,1074.7,1387.34,2002.85,2344.8,2618.36,2735.6,2843.07
978,1075.8,1388.76,2004.9,2347.2,2621.04,2738.4,2845.98
979,1076.9,1390.18,2006.95,2349.6,2623.72,2741.2,2848.89
980,1078,1391.6,2009,2352,2626.4,2744,2851.8
981,1079.1,1393.02,2011.05,2354.4,2629.08,2746.8,2854.71
982,1080.2,1394.44,2013.1,2356.8,2631.76,2749.6,2857.62
983,1081.3,1395.86,2015.15,2359.2,2634.44,2752.4,2860.53
984,1082.4,1397.28,2017.2,2361.6,2637.12,2755.2,2863.44
985,1083.5,1398.7,2019.25,2364,2639.8,2758,2866.35
986,1084.6,1400.12,2021.3,2366.4,2642.48,2760.8,2869.26
987,1085.7,1401.54,2023.35,2368.8,2645.16,2763.6,2872.17
988,1086.8,1402.96,2025.4,2371.2,2647.84,2766.4,2875.08
989,1087.9,1404.38,2027.45,2373.6,2650.52,2769.2,2877.99
990,1089,1405.8,2029.5,2376,2653.2,2772,2880.9
991,1090.1,1407.22,2031.55,2378.4,2655.88,2774.8,2883.81
992,1091.2,1408.64,2033.6,2380.8,2658.56,2777.6,2886.72
993,1092.3,1410.06,2035.65,2383.2,2661.24,2780.4,2889.63
994,1093.4,1411.48,2037.7,2385.6,2663.92,2783.2,2892.54
995,1094.5,1412.9,2039.75,2388,2666.6,2786,2895.45
996,1095.6,1414.32,2041.8,2390.4,2669.28,2788.8,2898.36
997,1096.7,1415.74,2043.85,2392.8,2671.96,2791.6,2901.27
998,1097.8,1417.16,2045.9,2395.2,2674.64,2794.4,2904.18
999,1098.9,1418.58,2047.95,2397.6,2677.32,2797.2,2907.09
1000,1120,1450,2090,2440,2730,2850,2980
1001,1121.12,1451.45,2092.09,2442.44,2732.73,2852.85,2982.98
1002,1122.24,1452.9,2094.18,2444.88,2735.46,2855.7,2985.96
1003,1123.36,1454.35,2096.27,2447.32,2738.19,2858.55,2988.94
1004,1124.48,1455.8,2098.36,2449.76,2740.92,2861.4,2991.92
1005,1125.6,1457.25,2100.45,2452.2,2743.65,2864.25,2994.9
1006,1126.72,1458.7,2102.54,2454.64,2746.38,2867.1,2997.88
1007,1127.84,1460.15,2104.63,2457.08,2749.11,2869.95,3000.86
1008,1128.96,1461.6,2106.72,2459.52,2751.84,2872.8,3003.84
1009,1130.08,1463.05,2108.81,2461.96,2754.57,2875.65,3006.82
1010,1131.2,1464.5,2110.9,2464.4,2757.3,2878.5,3009.8
1011,1132.32,1465.95,2112.99,2466.84,2760.03,2881.35,3012.78
1012,1133.44,1467.4,2115.08,2469.28,2762.76,2884.2,3015.76
1013,1134.56,1468.85,2117.17,2471.72,2765.49,2887.05,3018.74
1014,1135.68,1470.3,2119.26,2474.16,2768.22,2889.9,3021.72
1015,1136.8,1471.75,2121.35,2476.6,2770.95,2892.75,3024.7
1016,1137.92,1473.2,2123.44,2479.04,2773.68,2895.6,3027.68
1017,1139.04,1474.65,2125.53,2481.48,2776.41,2898.45,3030.66
1018,1140.16,1476.1,2127.62,2483.92,2779.14,2901.3,3033.64
1019,1141.28,1477.55,2129.71,2486.36,2781.87,2904.15,3036.62
1020,1142.4,1479,2131.8,2488.8,2784.6,2907,3039.6
1021,1143.52,1480.45,2133.89,2491.24,2787.33,2909.85,3042.58
1022,1144.64,1481.9,2135.98,2493.68,2790.06,2912.7,3045.56
1023,1145.76,1483.35,2138.07,2496.12,2792.79,2915.55,3048.54
1024,1146.88,1484.8,2140.16,2498.56,2795.52,2918.4,3051.52
1025,1148,1486.25,2142.25,2501,2798.25,2921.25,3054.5
1026,1149.12,1487.7,2144.34,2503.44,2800.98,2924.1,3057.48
1027,1150.24,1489.15,2146.43,2505.88,2803.71,2926.95,3060.46
1028,1151.36,1490.6,2148.52,2508.32,2806.44,2929.8,3063.44
1029,1152.48,1492.05,2150.61,2510.76,2809.17,2932.65,3066.42
1030,1153.6,1493.5,2152.7,2513.2,2811.9,2935.5,3069.4
1031,1154.72,1494.95,2154.79,2515.64,2814.63,2938.35,3072.38
1032,1155.84,1496.4,2156.88,2518.08,2817.36,2941.2,3075.36
1033,1156.96,1497.85,2158.97,2520.52,2820.09,2944.05,3078.34
1034,1158.08,1499.3,2161.06,2522.96,2822.82,2946.9,3081.32
1035,1159.2,1500.75,2163.15,2525.4,2825.55,2949.75,3084.3
1036,1160.32,1502.2,2165.24,2527.84,2828.28,2952.6,3087.28
1037,1161.44,1503.65,2167.33,2530.28,2831.01,2955.45,3090.26
1038,1162.56,1505.1,2169.42,2532.72,2833.74,2958.3,3093.24
1039,1163.68,1506.55,2171.51,2535.16,2836.47,2961.15,3096.22
1040,1164.8,1508,2173.6,2537.6,2839.2,2964,3099.2
1041,1165.92,1509.45,2175.69,2540.04,2841.93,2966.85,3102.18
1042,1167.04,1510.9,2177.78,2542.48,2844.66,2969.7,3105.16
1043,1168.16,1512.35,2179.87,2544.92,2847.39,2972.55,3108.14
1044,1169.28,1513.8,2181.96,2547.36,2850.12,2975.4,3111.12
1045,1170.4,1515.25,2184.05,2549.8,2852.85,2978.25,3114.1
1046,1171.52,1516.7,2186.14,2552.24,2855.58,2981.1,3117.08
1047,1172.64,1518.15,2188.23,2554.68,2858.31,2983.95,3120.06
1048,1173.76,1519.6,2190.32,2557.12,2861.04,2986.8,3123.04
1049,1174.88,1521.05,2192.41,2559.56,2863.77,2989.65,3126.02
1050,1176,1522.5,2194.5,2562,2866.5,2992.5,3129
1051,1177.12,1523.95,2196.59,2564.44,2869.23,2995.35,3131.98
1052,1178.24,1525.4,2198.68,2566.88,2871.96,2998.2,3134.96
1053,1179.36,1526.85,2200.77,2569.32,2874.69,3001.05,3137.94
1054,1180.48,1528.3,2202.86,2571.76,2877.42,3003.9,3140.92
1055,1181.6,1529.75,2204.95,2574.2,2880.15,3006.75,3143.9
1056,1182.72,1531.2,2207.04,2576.64,2882.88,3009.6,3146.88
1057,1183.84,1532.65,2209.13,2579.08,2885.61,3012.45,3149.86
1058,1184.96,1534.1,2211.22,2581.52,2888.34,3015.3,3152.84
1059,1186.08,1535.55,2213.31,2583.96,2891.07,3018.15,3155.82
1060,1187.2,1537,2215.4,2586.4,2893.8,3021,3158.8
1061,1188.32,1538.45,2217.49,2588.84,2896.53,3023.85,3161.78
1062,1189.44,1539.9,2219.58,2591.28,2899.26,3026.7,3164.76
1063,1190.56,1541.35,2221.67,2593.72,2901.99,3029.55,3167.74
1064,1191.68,1542.8,2223.76,2596.16,2904.72,3032.4,3170.72
1065,1192.8,1544.25,2225.85,2598.6,2907.45,3035.25,3173.7
1066,1193.92,1545.7,2227.94,2601.04,2910.18,3038.1,3176.68
1067,1195.04,1547.15,2230.03,2603.48,2912.91,3040.95,3179.66
1068,1196.16,1548.6,2232.12,2605.92,2915.64,3043.8,3182.64
1069,1197.28,1550.05,2234.21,2608.36,2918.37,3046.65,3185.62
1070,1198.4,1551.5,2236.3,2610.8,2921.1,3049.5,3188.6
1071,1199.52,1552.95,2238.39,2613.24,2923.83,3052.35,3191.58
1072,1200.64,1554.4,2240.48,2615.68,2926.56,3055.2,3194.56
1073,1201.76,1555.85,2242.57,2618.12,2929.29,3058.05,3197.54
1074,1202.88,1557.3,2244.66,2620.56,2932.02,3060.9,3200.52
1075,1204,1558.75,2246.75,2623,2934.75,3063.75,3203.5
1076,1205.12,1560.2,2248.84,2625.44,2937.48,3066.6,3206.48
1077,1206.24,1561.65,2250.93,2627.88,2940.21,3069.45,3209.46
1078,1207.36,1563.1,2253.02,2630.32,2942.94,3072.3,3212.44
1079,1208.48,1564.55,2255.11,2632.76,2945.67,3075.15,3215.42
1080,1209.6,1566,2257.2,2635.2,2948.4,3078,3218.4
1081,1210.72,1567.45,2259.29,2637.64,2951.13,3080.85,3221.38
1082,1211.84,1568.9,2261.38,2640.08,2953.86,3083.7,3224.36
1083,1212.96,1570.35,2263.47,2642.52,2956.59,3086.55,3227.34
1084,1214.08,1571.8,2265.56,2644.96,2959.32,3089.4,3230.32
1085,1215.2,1573.25,2267.65,2647.4,2962.05,3092.25,3233.3
1086,1216.32,1574.7,2269.74,2649.84,2964.78,3095.1,3236.28
1087,1217.44,1576.15,2271.83,2652.28,2967.51,3097.95,3239.26
1088,1218.56,1577.6,2273.92,2654.72,2970.24,3100.8,3242.24
1089,1219.68,1579.05,2276.01,2657.16,2972.97,3103.65,3245.22
1090,1220.8,1580.5,2278.1,2659.6,2975.7,3106.5,3248.2
1091,1221.92,1581.95,2280.19,2662.04,2978.43,3109.35,3251.18
1092,1223.04,1583.4,2282.28,2664.48,2981.16,3112.2,3254.16
1093,1224.16,1584.85,2284.37,2666.92,2983.89,3115.05,3257.14
1094,1225.28,1586.3,2286.46,2669.36,2986.62,3117.9,3260.12
1095,1226.4,1587.75,2288.55,2671.8,2989.35,3120.75,3263.1
1096,1227.52,1589.2,2290.64,2674.24,2992.08,3123.6,3266.08
1097,1228.64,1590.65,2292.73,2676.68,2994.81,3126.45,3269.06
1098,1229.76,1592.1,2294.82,2679.12,2997.54,3129.3,3272.04
1099,1230.88,1593.55,2296.91,2681.56,3000.27,3132.15,3275.02
1100,1232,1595,2299,2684,3003,3135,3278
1101,1233.12,1596.45,2301.09,2686.44,3005.73,3137.85,3280.98
1102,1234.24,1597.9,2303.18,2688.88,3008.46,3140.7,3283.96
1103,1235.36,1599.35,2305.27,2691.32,3011.19,3143.55,3286.94
1104,1236.48,1600.8,2307.36,2693.76,3013.92,3146.4,3289.92
1105,1237.6,1602.25,2309.45,2696.2,3016.65,3149.25,3292.9
1106,1238.72,1603.7,2311.54,2698.64,3019.38,3152.1,3295.88
1107,1239.84,1605.15,2313.63,2701.08,3022.11,3154.95,3298.86
1108,1240.96,1606.6,2315.72,2703.52,3024.84,3157.8,3301.84
1109,1242.08,1608.05,2317.81,2705.96,3027.57,3160.65,3304.82
1110,1243.2,1609.5,2319.9,2708.4,3030.3,3163.5,3307.8
1111,1244.32,1610.95,2321.99,2710.84,3033.03,3166.35,3310.78
1112,1245.44,1612.4,2324.08,2713.28,3035.76,3169.2,3313.76
1113,1246.56,1613.85,2326.17,2715.72,3038.49,3172.05,3316.74
1114,1247.68,1615.3,2328.26,2718.16,3041.22,3174.9,3319.72
1115,1248.8,1616.75,2330.35,2720.6,3043.95,3177.75,3322.7
1116,1249.92,1618.2,2332.44,2723.04,3046.68,3180.6,3325.68
1117,1251.04,1619.65,2334.53,2725.48,3049.41,3183.45,3328.66
1118,1252.16,1621.1,2336.62,2727.92,3052.14,3186.3,3331.64
1119,1253.28,1622.55,2338.71,2730.36,3054.87,3189.15,3334.62
1120,1254.4,1624,2340.8,2732.8,3057.6,3192,3337.6
1121,1255.52,1625.45,2342.89,2735.24,3060.33,3194.85,3340.58
1122,1256.64,1626.9,2344.98,2737.68,3063.06,3197.7,3343.56
1123,1257.76,1628.35,2347.07,2740.12,3065.79,3200.55,3346.54
1124,1258.88,1629.8,2349.16,2742.56,3068.52,3203.4,3349.52
1125,1260,1631.25,2351.25,2745,3071.25,3206.25,3352.5
1126,1261.12,1632.7,2353.34,2747.44,3073.98,3209.1,3355.48
1127,1262.24,1634.15,2355.43,2749.88,3076.71,3211.95,3358.46
1128,1263.36,1635.6,2357.52,2752.32,3079.44,3214.8,3361.44
1129,1264.48,1637.05,2359.61,2754.76,3082.17,3217.65,3364.42
1130,1265.6,1638.5,2361.7,2757.2,3084.9,3220.5,3367.4
1131,1266.72,1639.95,2363.79,2759.64,3087.63,3223.35,3370.38
1132,1267.84,1641.4,2365.88,2762.08,3090.36,3226.2,3373.36
1133,1268.96,1642.85,2367.97,2764.52,3093.09,3229.05,3376.34
1134,1270.08,1644.3,2370.06,2766.96,3095.82,3231.9,3379.32
1135,1271.2,1645.75,2372.15,2769.4,3098.55,3234.75,3382.3
1136,1272.32,1647.2,2374.24,2771.84,3101.28,3237.6,3385.28
1137,1273.44,1648.65,2376.33,2774.28,3104.01,3240.45,3388.26
1138,1274.56,1650.1,2378.42,2776.72,3106.74,3243.3,3391.24
1139,1275.68,1651.55,2380.51,2779.16,3109.47,3246.15,3394.22
1140,1276.8,1653,2382.6,2781.6,3112.2,3249,3397.2
1141,1277.92,1654.45,2384.69,2784.04,3114.93,3251.85,3400.18
1142,1279.04,1655.9,2386.78,2786.48,3117.66,3254.7,3403.16
1143,1280.16,1657.35,2388.87,2788.92,3120.39,3257.55,3406.14
1144,1281.28,1658.8,2390.96,2791.36,3123.12,3260.4,3409.12
1145,1282.4,1660.25,2393.05,2793.8,3125.85,3263.25,3412.1
1146,1283.52,1661.7,2395.14,2796.24,3128.58,3266.1,3415.08
1147,1284.64,1663.15,2397.23,2798.68,3131.31,3268.95,3418.06
1148,1285.76,1664.6,2399.32,2801.12,3134.04,3271.8,3421.04
1149,1286.88,1666.05,2401.41,2803.56,3136.77,3274.65,3424.02
1150,1288,1667.5,2403.5,2806,3139.5,3277.5,3427
1151,1289.12,1668.95,2405.59,2808.44,3142.23,3280.35,3429.98
1152,1290.24,1670.4,2407.68,2810.88,3144.96,3283.2,3432.96
1153,1291.36,1671.85,2409.77,2813.32,3147.69,3286.05,3435.94
1154,1292.48,1673.3,2411.86,2815.76,3150.42,3288.9,3438.92
1155,1293.6,1674.75,2413.95,2818.2,3153.15,3291.75,3441.9
1156,1294.72,1676.2,2416.04,2820.64,3155.88,3294.6,3444.88
1157,1295.84,1677.65,2418.13,2823.08,3158.61,3297.45,3447.86
1158,1296.96,1679.1,2420.22,2825.52,3161.34,3300.3,3450.84
1159,1298.08,1680.55,2422.31,2827.96,3164.07,3303.15,3453.82
1160,1299.2,1682,2424.4,2830.4,3166.8,3306,3456.8
1161,1300.32,1683.45,2426.49,2832.84,3169.53,3308.85,3459.78
1162,1301.44,1684.9,2428.58,2835.28,3172.26,3311.7,3462.76
1163,1302.56,1686.35,2430.67,2837.72,3174.99,3314.55,3465.74
1164,1303.68,1687.8,2432.76,2840.16,3177.72,3317.4,3468.72
1165,1304.8,1689.25,2434.85,2842.6,3180.45,3320.25,3471.7
1166,1305.92,1690.7,2436.94,2845.04,3183.18,3323.1,3474.68
1167,1307.04,1692.15,2439.03,2847.48,3185.91,3325.95,3477.66
1168,1308.16,1693.6,2441.12,2849.92,3188.64,3328.8,3480.64
1169,1309.28,1695.05,2443.21,2852.36,3191.37,3331.65,3483.62
1170,1310.4,1696.5,2445.3,2854.8,3194.1,3334.5,3486.6
1171,1311.52,1697.95,2447.39,2857.24,3196.83,3337.35,3489.58
1172,1312.64,1699.4,2449.48,2859.68,3199.56,3340.2,3492.56
1173,1313.76,1700.85,2451.57,2862.12,3202.29,3343.05,3495.54
1174,1314.88,1702.3,2453.66,2864.56,3205.02,3345.9,3498.52
1175,1316,1703.75,2455.75,2867,3207.75,3348.75,3501.5
1176,1317.12,1705.2,2457.84,2869.44,3210.48,3351.6,3504.48
1177,1318.24,1706.65,2459.93,2871.88,3213.21,3354.45,3507.46
1178,1319.36,1708.1,2462.02,2874.32,3215.94,3357.3,3510.44
1179,1320.48,1709.55,2464.11,2876.76,3218.67,3360.15,3513.42
1180,1321.6,1711,2466.2,2879.2,3221.4,3363,3516.4
1181,1322.72,1712.45,2468.29,2881.64,3224.13,3365.85,3519.38
1182,1323.84,1713.9,2470.38,2884.08,3226.86,3368.7,3522.36
1183,1324.96,1715.35,2472.47,2886.52,3229.59,3371.55,3525.34
1184,1326.08,1716.8,2474.56,2888.96,3232.32,3374.4,3528.32
1185,1327.2,1718.25,2476.65,2891.4,3235.05,3377.25,3531.3
1186,1328.32,1719.7,2478.74,2893.84,3237.78,3380.1,3534.28
1187,1329.44,1721.15,2480.83,2896.28,3240.51,3382.95,3537.26
1188,1330.56,1722.6,2482.92,2898.72,3243.24,3385.8,3540.24
1189,1331.68,1724.05,2485.01,2901.16,3245.97,3388.65,3543.22
1190,1332.8,1725.5,2487.1,2903.6,3248.7,3391.5,3546.2
1191,1333.92,1726.95,2489.19,2906.04,3251.43,3394.35,3549.18
1192,1335.04,1728.4,2491.28,2908.48,3254.16,3397.2,3552.16
1193,1336.16,1729.85,2493.37,2910.92,3256.89,3400.05,3555.14
1194,1337.28,1731.3,2495.46,2913.36,3259.62,3402.9,3558.12
1195,1338.4,1732.75,2497.55,2915.8,3262.35,3405.75,3561.1
1196,1339.52,1734.2,2499.64,2918.24,3265.08,3408.6,3564.08
1197,1340.64,1735.65,2501.73,2920.68,3267.81,3411.45,3567.06
1198,1341.76,1737.1,2503.82,2923.12,3270.54,3414.3,3570.04
1199,1342.88,1738.55,2505.91,2925.56,3273.27,3417.15,3573.02
1200,1344,1740,2508,2928,3276,3420,3576
1201,1345.12,1741.45,2510.09,2930.44,3278.73,3422.85,3578.98
1202,1346.24,1742.9,2512.18,2932.88,3281.46,3425.7,3581.96
1203,1347.36,1744.35,2514.27,2935.32,3284.19,3428.55,3584.94
1204,1348.48,1745.8,2516.36,2937.76,3286.92,3431.4,3587.92
1205,1349.6,1747.25,2518.45,2940.2,3289.65,3434.25,3590.9
1206,1350.72,1748.7,2520.54,2942.64,3292.38,3437.1,3593.88
1207,1351.84,1750.15,2522.63,2945.08,3295.11,3439.95,3596.86
1208,1352.96,1751.6,2524.72,2947.52,3297.84,3442.8,3599.84
1209,1354.08,1753.05,2526.81,2949.96,3300.57,3445.65,3602.82
1210,1355.2,1754.5,2528.9,2952.4,3303.3,3448.5,3605.8
1211,1356.32,1755.95,2530.99,2954.84,3306.03,3451.35,3608.78
1212,1357.44,1757.4,2533.08,2957.28,3308.76,3454.2,3611.76
1213,1358.56,1758.85,2535.17,2959.72,3311.49,3457.05,3614.74
1214,1359.68,1760.3,2537.26,2962.16,3314.22,3459.9,3617.72
1215,1360.8,1761.75,2539.35,2964.6,3316.95,3462.75,3620.7
1216,1361.92,1763.2,2541.44,2967.04,3319.68,3465.6,3623.68
1217,1363.04,1764.65,2543.53,2969.48,3322.41,3468.45,3626.66
1218,1364.16,1766.1,2545.62,2971.92,3325.14,3471.3,3629.64
1219,1365.28,1767.55,2547.71,2974.36,3327.87,3474.15,3632.62
1220,1366.4,1769,2549.8,2976.8,3330.6,3477,3635.6
1221,1367.52,1770.45,2551.89,2979.24,3333.33,3479.85,3638.58
1222,1368.64,1771.9,2553.98,2981.68,3336.06,3482.7,3641.56
1223,1369.76,1773.35,2556.07,2984.12,3338.79,3485.55,3644.54
1224,1370.88,1774.8,2558.16,2986.56,3341.52,3488.4,3647.52
1225,1372,1776.25,2560.25,2989,3344.25,3491.25,3650.5
1226,1373.12,1777.7,2562.34,2991.44,3346.98,3494.1,3653.48
1227,1374.24,1779.15,2564.43,2993.88,3349.71,3496.95,3656.46
1228,1375.36,1780.6,2566.52,2996.32,3352.44,3499.8,3659.44
1229,1376.48,1782.05,2568.61,2998.76,3355.17,3502.65,3662.42
1230,1377.6,1783.5,2570.7,3001.2,3357.9,3505.5,3665.4
1231,1378.72,1784.95,2572.79,3003.64,3360.63,3508.35,3668.38
1232,1379.84,1786.4,2574.88,3006.08,3363.36,3511.2,3671.36
1233,1380.96,1787.85,2576.97,3008.52,3366.09,3514.05,3674.34
1234,1382.08,1789.3,2579.06,3010.96,3368.82,3516.9,3677.32
1235,1383.2,1790.75,2581.15,3013.4,3371.55,3519.75,3680.3
1236,1384.32,1792.2,2583.24,3015.84,3374.28,3522.6,3683.28
1237,1385.44,1793.65,2585.33,3018.28,3377.01,3525.45,3686.26
1238,1386.56,1795.1,2587.42,3020.72,3379.74,3528.3,3689.24
1239,1387.68,1796.55,2589.51,3023.16,3382.47,3531.15,3692.22
1240,1388.8,1798,2591.6,3025.6,3385.2,3534,3695.2
1241,1389.92,1799.45,2593.69,3028.04,3387.93,3536.85,3698.18
1242,1391.04,1800.9,2595.78,3030.48,3390.66,3539.7,3701.16
1243,1392.16,1802.35,2597.87,3032.92,3393.39,3542.55,3704.14
1244,1393.28,1803.8,2599.96,3035.36,3396.12,3545.4,3707.12
1245,1394.4,1805.25,2602.05,3037.8,3398.85,3548.25,3710.1
1246,1395.52,1806.7,2604.14,3040.24,3401.58,3551.1,3713.08
1247,1396.64,1808.15,2606.23,3042.68,3404.31,3553.95,3716.06
1248,1397.76,1809.6,2608.32,3045.12,3407.04,3556.8,3719.04
