zip,surcharge,country
46510,1.75,US
46511,1.75,US
46513,1.75,US
46524,1.75,US
46531,1.75,US
46532,1.75,US
46534,1.75,US
46536,1.75,US
46537,1.75,US
46538,1.75,US
46539,1.75,US
46540,1.75,US
46542,1.75,US
46543,1.75,US
46550,1.75,US
46552,1.75,US
46553,1.75,US
46554,1.75,US
46555,1.75,US
46562,1.75,US
46563,1.75,US
46565,1.75,US
46566,1.75,US
46567,1.75,US
46570,1.75,US
46571,1.75,US
46572,1.75,US
46573,1.75,US
46574,1.75,US
46580,1.75,US
46581,1.75,US
46582,1.75,US
46595,1.75,US
46701,1.75,US
46702,1.75,US
46703,1.75,US
46705,1.75,US
46706,1.75,US
46710,1.75,US
46711,1.75,US
46713,1.75,US
46714,1.75,US
46721,1.75,US
46723,1.75,US
46725,1.75,US
46730,1.75,US
46731,1.75,US
46732,1.75,US
46733,1.75,US
46737,1.75,US
46740,1.75,US
46741,1.75,US
46742,1.75,US
46743,1.75,US
46745,1.75,US
46746,1.75,US
46747,1.75,US
46748,1.75,US
46750,1.75,US
46755,1.75,US
46759,1.75,US
46760,1.75,US
46761,1.75,US
46763,1.75,US
46764,1.75,US
46766,1.75,US
46767,1.75,US
46769,1.75,US
46770,1.75,US
46771,1.75,US
46772,1.75,US
46773,1.75,US
46776,1.75,US
46777,1.75,US
46778,1.75,US
46779,1.75,US
46780,1.75,US
46781,1.75,US
46782,1.75,US
46783,1.75,US
46784,1.75,US
46785,1.75,US
46786,1.75,US
46787,1.75,US
46788,1.75,US
46789,1.75,US
46791,1.75,US
46792,1.75,US
46793,1.75,US
46794,1.75,US
46795,1.75,US
46796,1.75,US
46797,1.75,US
46798,1.75,US
46799,1.75,US
46910,1.75,US
46911,1.75,US
46912,1.75,US
46913,1.75,US
46914,1.75,US
46915,1.75,US
46916,1.75,US
46917,1.75,US
46919,1.75,US
46920,1.75,US
46921,1.75,US
46922,1.75,US
46923,1.75,US
46926,1.75,US
46928,1.75,US
46929,1.75,US
46930,1.75,US
46931,1.75,US
46932,1.75,US
46936,1.75,US
46938,1.75,US
46939,1.75,US
46940,1.75,US
46941,1.75,US
46942,1.75,US
46943,1.75,US
46945,1.75,US
46946,1.75,US
46947,1.75,US
46950,1.75,US
46951,1.75,US
46952,1.75,US
46957,1.75,US
46958,1.75,US
46959,1.75,US
46960,1.75,US
46961,1.75,US
46962,1.75,US
46967,1.75,US
46968,1.75,US
46970,1.75,US
46971,1.75,US
46974,1.75,US
46975,1.75,US
46977,1.75,US
46978,1.75,US
46979,1.75,US
46980,1.75,US
46982,1.75,US
46984,1.75,US
46985,1.75,US
46986,1.75,US
46987,1.75,US
46988,1.75,US
46989,1.75,US
46990,1.75,US
46991,1.75,US
46992,1.75,US
46994,1.75,US
46995,1.75,US
46996,1.75,US
46998,1.75,US
47001,1.75,US
47003,1.75,US
47006,1.75,US
47010,1.75,US
47011,1.75,US
47012,1.75,US
47016,1.75,US
47017,1.75,US
47018,1.75,US
47019,1.75,US
47020,1.75,US
47021,1.75,US
47022,1.75,US
47023,1.75,US
47024,1.75,US
47030,1.75,US
47031,1.75,US
47032,1.75,US
47033,1.75,US
47034,1.75,US
47035,1.75,US
47036,1.75,US
47037,1.75,US
47038,1.75,US
47039,1.75,US
47040,1.75,US
47041,1.75,US
47042,1.75,US
47043,1.75,US
47060,1.75,US
47104,1.75,US
47106,1.75,US
47107,1.75,US
47108,1.75,US
47110,1.75,US
47111,1.75,US
47112,1.75,US
47115,1.75,US
47116,1.75,US
47117,1.75,US
47118,1.75,US
47120,1.75,US
47123,1.75,US
47124,1.75,US
47125,1.75,US
47126,1.75,US
47135,1.75,US
47136,1.75,US
47137,1.75,US
47138,1.75,US
47139,1.75,US
47140,1.75,US
47141,1.75,US
47142,1.75,US
47143,1.75,US
47145,1.75,US
47147,1.75,US
47160,1.75,US
47161,1.75,US
47162,1.75,US
47163,1.75,US
47164,1.75,US
47165,1.75,US
47166,1.75,US
47167,1.75,US
47170,1.75,US
47174,1.75,US
47175,1.75,US
47177,1.75,US
47220,1.75,US
47223,1.75,US
47224,1.75,US
47225,1.75,US
47226,1.75,US
47227,1.75,US
47228,1.75,US
47229,1.75,US
47230,1.75,US
47231,1.75,US
47232,1.75,US
47234,1.75,US
47235,1.75,US
47236,1.75,US
47240,1.75,US
47243,1.75,US
47244,1.75,US
47245,1.75,US
47246,1.75,US
47247,1.75,US
47249,1.75,US
47250,1.75,US
47260,1.75,US
47261,1.75,US
47263,1.75,US
47264,1.75,US
47265,1.75,US
47270,1.75,US
47272,1.75,US
47273,1.75,US
47274,1.75,US
47280,1.75,US
47281,1.75,US
47282,1.75,US
47283,1.75,US
47320,1.75,US
47322,1.75,US
47324,1.75,US
47325,1.75,US
47326,1.75,US
47327,1.75,US
47330,1.75,US
47331,1.75,US
47334,1.75,US
47335,1.75,US
47336,1.75,US
47337,1.75,US
47338,1.75,US
47339,1.75,US
47340,1.75,US
47341,1.75,US
47342,1.75,US
47344,1.75,US
47345,1.75,US
47346,1.75,US
47348,1.75,US
47351,1.75,US
47352,1.75,US
47353,1.75,US
47354,1.75,US
47355,1.75,US
47356,1.75,US
47357,1.75,US
47358,1.75,US
47359,1.75,US
47360,1.75,US
47361,1.75,US
47366,1.75,US
47368,1.75,US
47369,1.75,US
47370,1.75,US
47371,1.75,US
47373,1.75,US
47380,1.75,US
47381,1.75,US
47382,1.75,US
47383,1.75,US
47384,1.75,US
47385,1.75,US
47386,1.75,US
47387,1.75,US
47388,1.75,US
47390,1.75,US
47392,1.75,US
47393,1.75,US
47394,1.75,US
47407,1.75,US
47420,1.75,US
47421,1.75,US
47424,1.75,US
47427,1.75,US
47430,1.75,US
47431,1.75,US
47432,1.75,US
47433,1.75,US
47435,1.75,US
47436,1.75,US
47437,1.75,US
47438,1.75,US
47439,1.75,US
47441,1.75,US
47443,1.75,US
47445,1.75,US
47446,1.75,US
47448,1.75,US
47449,1.75,US
47452,1.75,US
47453,1.75,US
47454,1.75,US
47455,1.75,US
47456,1.75,US
47457,1.75,US
47459,1.75,US
47460,1.75,US
47462,1.75,US
47464,1.75,US
47465,1.75,US
47467,1.75,US
47468,1.75,US
47469,1.75,US
47470,1.75,US
47471,1.75,US
47501,1.75,US
47512,1.75,US
47513,1.75,US
47514,1.75,US
47515,1.75,US
47516,1.75,US
47519,1.75,US
47520,1.75,US
47521,1.75,US
47522,1.75,US
47523,1.75,US
47524,1.75,US
47525,1.75,US
47527,1.75,US
47528,1.75,US
47529,1.75,US
47531,1.75,US
47532,1.75,US
47535,1.75,US
47536,1.75,US
47537,1.75,US
47541,1.75,US
47542,1.75,US
47545,1.75,US
47546,1.75,US
47547,1.75,US
47549,1.75,US
47550,1.75,US
47551,1.75,US
47552,1.75,US
47553,1.75,US
47556,1.75,US
47557,1.75,US
47558,1.75,US
47561,1.75,US
47562,1.75,US
47564,1.75,US
47567,1.75,US
47568,1.75,US
47573,1.75,US
47574,1.75,US
47575,1.75,US
47576,1.75,US
47577,1.75,US
47578,1.75,US
47579,1.75,US
47580,1.75,US
47581,1.75,US
47584,1.75,US
47585,1.75,US
47586,1.75,US
47588,1.75,US
47590,1.75,US
47591,1.75,US
47596,1.75,US
47597,1.75,US
47598,1.75,US
47601,1.75,US
47610,1.75,US
47611,1.75,US
47612,1.75,US
47613,1.75,US
47614,1.75,US
47615,1.75,US
47616,1.75,US
47617,1.75,US
47619,1.75,US
47620,1.75,US
47631,1.75,US
47633,1.75,US
47634,1.75,US
47635,1.75,US
47637,1.75,US
47638,1.75,US
47639,1.75,US
47640,1.75,US
47647,1.75,US
47648,1.75,US
47649,1.75,US
47654,1.75,US
47660,1.75,US
47665,1.75,US
47666,1.75,US
47670,1.75,US
47683,1.75,US
47830,1.75,US
47831,1.75,US
47832,1.75,US
47833,1.75,US
47834,1.75,US
47836,1.75,US
47837,1.75,US
47838,1.75,US
47840,1.75,US
47841,1.75,US
47842,1.75,US
47845,1.75,US
47846,1.75,US
47847,1.75,US
47848,1.75,US
47849,1.75,US
47850,1.75,US
47851,1.75,US
47852,1.75,US
47853,1.75,US
47854,1.75,US
47855,1.75,US
47856,1.75,US
47857,1.75,US
47858,1.75,US
47859,1.75,US
47860,1.75,US
47861,1.75,US
47862,1.75,US
47863,1.75,US
47864,1.75,US
47865,1.75,US
47866,1.75,US
47868,1.75,US
47869,1.75,US
47872,1.75,US
47874,1.75,US
47875,1.75,US
47876,1.75,US
47879,1.75,US
47880,1.75,US
47881,1.75,US
47882,1.75,US
47884,1.75,US
47885,1.75,US
47916,1.75,US
47917,1.75,US
47918,1.75,US
47920,1.75,US
47921,1.75,US
47922,1.75,US
47923,1.75,US
47925,1.75,US
47926,1.75,US
47928,1.75,US
47929,1.75,US
47930,1.75,US
47932,1.75,US
47933,1.75,US
47934,1.75,US
47935,1.75,US
47936,1.75,US
47937,1.75,US
47938,1.75,US
47939,1.75,US
47940,1.75,US
47942,1.75,US
47943,1.75,US
47944,1.75,US
47946,1.75,US
47948,1.75,US
47949,1.75,US
47950,1.75,US
47951,1.75,US
47952,1.75,US
47954,1.75,US
47955,1.75,US
47957,1.75,US
47958,1.75,US
47959,1.75,US
47960,1.75,US
47963,1.75,US
47964,1.75,US
47965,1.75,US
47966,1.75,US
47967,1.75,US
47968,1.75,US
47969,1.75,US
47970,1.75,US
47971,1.75,US
47974,1.75,US
47975,1.75,US
47977,1.75,US
47978,1.75,US
47980,1.75,US
47981,1.75,US
47982,1.75,US
47983,1.75,US
47984,1.75,US
47986,1.75,US
47987,1.75,US
47988,1.75,US
47989,1.75,US
47990,1.75,US
47991,1.75,US
47992,1.75,US
47993,1.75,US
47994,1.75,US
47995,1.75,US
47997,1.75,US
48002,1.75,US
48003,1.75,US
48005,1.75,US
48006,1.75,US
48014,1.75,US
48022,1.75,US
48027,1.75,US
48028,1.75,US
48032,1.75,US
48041,1.75,US
48049,1.75,US
48050,1.75,US
48054,1.75,US
48062,1.75,US
48063,1.75,US
48064,1.75,US
48074,1.75,US
48095,1.75,US
48096,1.75,US
48097,1.75,US
48110,1.75,US
48115,1.75,US
48117,1.75,US
48118,1.75,US
48130,1.75,US
48131,1.75,US
48133,1.75,US
48137,1.75,US
48140,1.75,US
48158,1.75,US
48159,1.75,US
48160,1.75,US
48176,1.75,US
48179,1.75,US
48190,1.75,US
48191,1.75,US
48363,1.75,US
48366,1.75,US
48367,1.75,US
48370,1.75,US
48380,1.75,US
48401,1.75,US
48410,1.75,US
48412,1.75,US
48413,1.75,US
48414,1.75,US
48415,1.75,US
48416,1.75,US
48417,1.75,US
48418,1.75,US
48419,1.75,US
48421,1.75,US
48422,1.75,US
48426,1.75,US
48427,1.75,US
48428,1.75,US
48429,1.75,US
48432,1.75,US
48434,1.75,US
48435,1.75,US
48436,1.75,US
48438,1.75,US
48440,1.75,US
48441,1.75,US
48442,1.75,US
48444,1.75,US
48445,1.75,US
48453,1.75,US
48454,1.75,US
48455,1.75,US
48456,1.75,US
48457,1.75,US
48460,1.75,US
48461,1.75,US
48463,1.75,US
48464,1.75,US
48465,1.75,US
48466,1.75,US
48467,1.75,US
48468,1.75,US
48469,1.75,US
48470,1.75,US
48471,1.75,US
48472,1.75,US
48475,1.75,US
48476,1.75,US
48610,1.75,US
48611,1.75,US
48612,1.75,US
48613,1.75,US
48614,1.75,US
48615,1.75,US
48616,1.75,US
48617,1.75,US
48618,1.75,US
48619,1.75,US
48620,1.75,US
48621,1.75,US
48622,1.75,US
48623,1.75,US
48624,1.75,US
48625,1.75,US
48626,1.75,US
48627,1.75,US
48628,1.75,US
48629,1.75,US
48630,1.75,US
48631,1.75,US
48632,1.75,US
48633,1.75,US
48634,1.75,US
48635,1.75,US
48636,1.75,US
48637,1.75,US
48647,1.75,US
48649,1.75,US
48650,1.75,US
48651,1.75,US
48652,1.75,US
48653,1.75,US
48654,1.75,US
48655,1.75,US
48656,1.75,US
48657,1.75,US
48658,1.75,US
48659,1.75,US
48661,1.75,US
48662,1.75,US
48701,1.75,US
48703,1.75,US
48705,1.75,US
48720,1.75,US
48721,1.75,US
48723,1.75,US
48725,1.75,US
48726,1.75,US
48727,1.75,US
48728,1.75,US
48729,1.75,US
48730,1.75,US
48731,1.75,US
48733,1.75,US
48734,1.75,US
48735,1.75,US
48736,1.75,US
48737,1.75,US
48738,1.75,US
48739,1.75,US
48740,1.75,US
48741,1.75,US
48742,1.75,US
48743,1.75,US
48744,1.75,US
48745,1.75,US
48746,1.75,US
48747,1.75,US
48748,1.75,US
48749,1.75,US
48750,1.75,US
48754,1.75,US
48755,1.75,US
48756,1.75,US
48757,1.75,US
48758,1.75,US
48759,1.75,US
48760,1.75,US
48761,1.75,US
48762,1.75,US
48763,1.75,US
48764,1.75,US
48765,1.75,US
48766,1.75,US
48767,1.75,US
48768,1.75,US
48769,1.75,US
48770,1.75,US
48787,1.75,US
48801,1.75,US
48802,1.75,US
48804,1.75,US
48806,1.75,US
48807,1.75,US
48808,1.75,US
48809,1.75,US
48811,1.75,US
48812,1.75,US
48813,1.75,US
48815,1.75,US
48816,1.75,US
48817,1.75,US
48818,1.75,US
48819,1.75,US
48820,1.75,US
48822,1.75,US
48827,1.75,US
48829,1.75,US
48830,1.75,US
48831,1.75,US
48832,1.75,US
48833,1.75,US
48834,1.75,US
48835,1.75,US
48836,1.75,US
48837,1.75,US
48838,1.75,US
48841,1.75,US
48843,1.75,US
48844,1.75,US
48845,1.75,US
48846,1.75,US
48847,1.75,US
48848,1.75,US
48849,1.75,US
48850,1.75,US
48851,1.75,US
48852,1.75,US
48853,1.75,US
48854,1.75,US
48856,1.75,US
48858,1.75,US
48860,1.75,US
48861,1.75,US
48862,1.75,US
48863,1.75,US
48865,1.75,US
48866,1.75,US
48867,1.75,US
48870,1.75,US
48871,1.75,US
48872,1.75,US
48873,1.75,US
48874,1.75,US
48875,1.75,US
48877,1.75,US
48878,1.75,US
48879,1.75,US
48880,1.75,US
48881,1.75,US
48882,1.75,US
48883,1.75,US
48884,1.75,US
48885,1.75,US
48886,1.75,US
48887,1.75,US
48888,1.75,US
48889,1.75,US
48890,1.75,US
48891,1.75,US
48892,1.75,US
48893,1.75,US
48894,1.75,US
48895,1.75,US
48896,1.75,US
48897,1.75,US
49010,1.75,US
49011,1.75,US
49012,1.75,US
49013,1.75,US
49021,1.75,US
49026,1.75,US
49027,1.75,US
49028,1.75,US
49029,1.75,US
49030,1.75,US
49031,1.75,US
49032,1.75,US
49033,1.75,US
49034,1.75,US
49035,1.75,US
49036,1.75,US
49040,1.75,US
49042,1.75,US
49043,1.75,US
49045,1.75,US
49046,1.75,US
49047,1.75,US
49050,1.75,US
49051,1.75,US
49052,1.75,US
49053,1.75,US
49055,1.75,US
49056,1.75,US
49057,1.75,US
49058,1.75,US
49060,1.75,US
49061,1.75,US
49062,1.75,US
49063,1.75,US
49064,1.75,US
49065,1.75,US
49066,1.75,US
49067,1.75,US
49068,1.75,US
49069,1.75,US
49070,1.75,US
49072,1.75,US
49073,1.75,US
49075,1.75,US
49076,1.75,US
49078,1.75,US
49079,1.75,US
49080,1.75,US
49082,1.75,US
49083,1.75,US
49087,1.75,US
49088,1.75,US
49089,1.75,US
49090,1.75,US
49091,1.75,US
49092,1.75,US
49093,1.75,US
49094,1.75,US
49095,1.75,US
49096,1.75,US
49097,1.75,US
49098,1.75,US
49099,1.75,US
49101,1.75,US
49102,1.75,US
49107,1.75,US
49111,1.75,US
49112,1.75,US
49113,1.75,US
49115,1.75,US
49126,1.75,US
49128,1.75,US
49130,1.75,US
49220,1.75,US
49227,1.75,US
49228,1.75,US
49229,1.75,US
49230,1.75,US
49232,1.75,US
49233,1.75,US
49234,1.75,US
49235,1.75,US
49236,1.75,US
49237,1.75,US
49238,1.75,US
49239,1.75,US
49240,1.75,US
49241,1.75,US
49242,1.75,US
49245,1.75,US
49246,1.75,US
49247,1.75,US
49248,1.75,US
49249,1.75,US
49250,1.75,US
49251,1.75,US
49252,1.75,US
49253,1.75,US
49255,1.75,US
49256,1.75,US
49257,1.75,US
49258,1.75,US
49259,1.75,US
49262,1.75,US
49263,1.75,US
49264,1.75,US
49265,1.75,US
49266,1.75,US
49267,1.75,US
49268,1.75,US
49269,1.75,US
49270,1.75,US
49271,1.75,US
49272,1.75,US
49274,1.75,US
49275,1.75,US
49276,1.75,US
49277,1.75,US
49278,1.75,US
49279,1.75,US
49280,1.75,US
49281,1.75,US
49282,1.75,US
49283,1.75,US
49284,1.75,US
49285,1.75,US
49287,1.75,US
49288,1.75,US
49301,1.75,US
49302,1.75,US
49303,1.75,US
49304,1.75,US
49305,1.75,US
49307,1.75,US
49309,1.75,US
49310,1.75,US
49311,1.75,US
49312,1.75,US
49314,1.75,US
49316,1.75,US
49317,1.75,US
49318,1.75,US
49319,1.75,US
49320,1.75,US
49322,1.75,US
49323,1.75,US
49325,1.75,US
49326,1.75,US
49327,1.75,US
49328,1.75,US
49329,1.75,US
49330,1.75,US
49331,1.75,US
49332,1.75,US
49333,1.75,US
49335,1.75,US
49336,1.75,US
49337,1.75,US
49338,1.75,US
49339,1.75,US
49340,1.75,US
49342,1.75,US
49343,1.75,US
49344,1.75,US
49346,1.75,US
49347,1.75,US
49348,1.75,US
49349,1.75,US
49355,1.75,US
49356,1.75,US
49357,1.75,US
49402,1.75,US
49403,1.75,US
49404,1.75,US
49405,1.75,US
49406,1.75,US
49408,1.75,US
49410,1.75,US
49411,1.75,US
49412,1.75,US
49413,1.75,US
49415,1.75,US
49416,1.75,US
49419,1.75,US
49420,1.75,US
49421,1.75,US
49425,1.75,US
49430,1.75,US
49431,1.75,US
49435,1.75,US
49436,1.75,US
49437,1.75,US
49446,1.75,US
49448,1.75,US
49449,1.75,US
49450,1.75,US
49451,1.75,US
49452,1.75,US
49453,1.75,US
49454,1.75,US
49455,1.75,US
49457,1.75,US
49458,1.75,US
49459,1.75,US
49460,1.75,US
49461,1.75,US
49463,1.75,US
49601,1.75,US
49610,1.75,US
49611,1.75,US
49612,1.75,US
49613,1.75,US
49614,1.75,US
49615,1.75,US
49616,1.75,US
49617,1.75,US
49618,1.75,US
49619,1.75,US
49620,1.75,US
49621,1.75,US
49622,1.75,US
49623,1.75,US
49625,1.75,US
49626,1.75,US
49627,1.75,US
49628,1.75,US
49629,1.75,US
49630,1.75,US
49631,1.75,US
49632,1.75,US
49633,1.75,US
49634,1.75,US
49635,1.75,US
49636,1.75,US
49637,1.75,US
49638,1.75,US
49639,1.75,US
49640,1.75,US
49642,1.75,US
49643,1.75,US
49644,1.75,US
49645,1.75,US
49646,1.75,US
49648,1.75,US
49649,1.75,US
49650,1.75,US
49651,1.75,US
49653,1.75,US
49654,1.75,US
49655,1.75,US
49656,1.75,US
49657,1.75,US
49659,1.75,US
49660,1.75,US
49663,1.75,US
49664,1.75,US
49665,1.75,US
49666,1.75,US
49667,1.75,US
49668,1.75,US
49670,1.75,US
49673,1.75,US
49674,1.75,US
49675,1.75,US
49676,1.75,US
49677,1.75,US
49679,1.75,US
49680,1.75,US
49682,1.75,US
49683,1.75,US
49688,1.75,US
49689,1.75,US
49690,1.75,US
49701,1.75,US
49705,1.75,US
49706,1.75,US
49707,1.75,US
49709,1.75,US
49710,1.75,US
49711,1.75,US
49712,1.75,US
49713,1.75,US
49715,1.75,US
49716,1.75,US
49717,1.75,US
49718,1.75,US
49719,1.75,US
49720,1.75,US
49721,1.75,US
49722,1.75,US
49723,1.75,US
49724,1.75,US
49725,1.75,US
49726,1.75,US
49727,1.75,US
49728,1.75,US
49729,1.75,US
49730,1.75,US
49733,1.75,US
49734,1.75,US
49735,1.75,US
49736,1.75,US
49737,1.75,US
49738,1.75,US
49739,1.75,US
49740,1.75,US
49743,1.75,US
49744,1.75,US
49745,1.75,US
49746,1.75,US
49747,1.75,US
49748,1.75,US
49749,1.75,US
49751,1.75,US
49752,1.75,US
49753,1.75,US
49755,1.75,US
49756,1.75,US
49757,1.75,US
49759,1.75,US
49760,1.75,US
49761,1.75,US
49762,1.75,US
49764,1.75,US
49765,1.75,US
49766,1.75,US
49768,1.75,US
49769,1.75,US
49770,1.75,US
49774,1.75,US
49775,1.75,US
49776,1.75,US
49777,1.75,US
49779,1.75,US
49780,1.75,US
49781,1.75,US
49782,1.75,US
49783,1.75,US
49784,1.75,US
49785,1.75,US
49788,1.75,US
49790,1.75,US
49791,1.75,US
49792,1.75,US
49793,1.75,US
49795,1.75,US
49796,1.75,US
49797,1.75,US
49799,1.75,US
49801,1.75,US
49805,1.75,US
49806,1.75,US
49807,1.75,US
49808,1.75,US
49812,1.75,US
49813,1.75,US
49814,1.75,US
49815,1.75,US
49816,1.75,US
49817,1.75,US
49818,1.75,US
49819,1.75,US
49820,1.75,US
49821,1.75,US
49822,1.75,US
49825,1.75,US
49826,1.75,US
49827,1.75,US
49829,1.75,US
49831,1.75,US
49833,1.75,US
49834,1.75,US
49835,1.75,US
49836,1.75,US
49837,1.75,US
49838,1.75,US
49839,1.75,US
49840,1.75,US
49841,1.75,US
49845,1.75,US
49847,1.75,US
49848,1.75,US
49849,1.75,US
49852,1.75,US
49853,1.75,US
49854,1.75,US
49855,1.75,US
49858,1.75,US
49861,1.75,US
49862,1.75,US
49863,1.75,US
49864,1.75,US
49865,1.75,US
49866,1.75,US
49868,1.75,US
49870,1.75,US
49871,1.75,US
49872,1.75,US
49873,1.75,US
49874,1.75,US
49876,1.75,US
49877,1.75,US
49878,1.75,US
49879,1.75,US
49880,1.75,US
49881,1.75,US
49883,1.75,US
49884,1.75,US
49885,1.75,US
49886,1.75,US
49887,1.75,US
49891,1.75,US
49892,1.75,US
49893,1.75,US
49895,1.75,US
49896,1.75,US
49901,1.75,US
49902,1.75,US
49903,1.75,US
49905,1.75,US
49908,1.75,US
49910,1.75,US
49911,1.75,US
49912,1.75,US
49913,1.75,US
49915,1.75,US
49916,1.75,US
49917,1.75,US
49918,1.75,US
49919,1.75,US
49920,1.75,US
49921,1.75,US
49922,1.75,US
49925,1.75,US
49927,1.75,US
49929,1.75,US
49930,1.75,US
49934,1.75,US
49935,1.75,US
49938,1.75,US
49942,1.75,US
49945,1.75,US
49946,1.75,US
49947,1.75,US
49948,1.75,US
49950,1.75,US
49952,1.75,US
49953,1.75,US
49955,1.75,US
49958,1.75,US
49959,1.75,US
49960,1.75,US
49961,1.75,US
49962,1.75,US
49963,1.75,US
49964,1.75,US
49965,1.75,US
49967,1.75,US
49968,1.75,US
49969,1.75,US
49970,1.75,US
49971,1.75,US
50001,1.75,US
50002,1.75,US
50003,1.75,US
50005,1.75,US
50006,1.75,US
50007,1.75,US
50008,1.75,US
50020,1.75,US
50022,1.75,US
50025,1.75,US
50026,1.75,US
50027,1.75,US
50028,1.75,US
50029,1.75,US
50031,1.75,US
50033,1.75,US
50034,1.75,US
50035,1.75,US
50036,1.75,US
50037,1.75,US
50038,1.75,US
50039,1.75,US
50040,1.75,US
50041,1.75,US
50042,1.75,US
50043,1.75,US
50044,1.75,US
50046,1.75,US
50047,1.75,US
50048,1.75,US
50049,1.75,US
50050,1.75,US
50051,1.75,US
50052,1.75,US
50054,1.75,US
50055,1.75,US
50056,1.75,US
50057,1.75,US
50058,1.75,US
50059,1.75,US
50060,1.75,US
50061,1.75,US
50062,1.75,US
50063,1.75,US
50064,1.75,US
50065,1.75,US
50066,1.75,US
50067,1.75,US
50068,1.75,US
50069,1.75,US
50070,1.75,US
50071,1.75,US
50072,1.75,US
50073,1.75,US
50074,1.75,US
50075,1.75,US
50076,1.75,US
50078,1.75,US
50101,1.75,US
50102,1.75,US
50103,1.75,US
50104,1.75,US
50105,1.75,US
50106,1.75,US
50107,1.75,US
50108,1.75,US
50109,1.75,US
50110,1.75,US
50111,1.75,US
50112,1.75,US
50115,1.75,US
50116,1.75,US
50117,1.75,US
50118,1.75,US
50119,1.75,US
50120,1.75,US
50122,1.75,US
50123,1.75,US
50124,1.75,US
50125,1.75,US
50126,1.75,US
50127,1.75,US
50128,1.75,US
50129,1.75,US
50130,1.75,US
50132,1.75,US
50133,1.75,US
50134,1.75,US
50135,1.75,US
50136,1.75,US
50137,1.75,US
50138,1.75,US
50139,1.75,US
50140,1.75,US
50141,1.75,US
50142,1.75,US
50143,1.75,US
50144,1.75,US
50145,1.75,US
50146,1.75,US
50147,1.75,US
50148,1.75,US
50149,1.75,US
50150,1.75,US
50151,1.75,US
50152,1.75,US
50153,1.75,US
50154,1.75,US
50155,1.75,US
50156,1.75,US
50157,1.75,US
50158,1.75,US
50160,1.75,US
50161,1.75,US
50162,1.75,US
50163,1.75,US
50164,1.75,US
50165,1.75,US
50166,1.75,US
50167,1.75,US
50168,1.75,US
50169,1.75,US
50170,1.75,US
50171,1.75,US
50173,1.75,US
50174,1.75,US
50177,1.75,US
50201,1.75,US
50206,1.75,US
50207,1.75,US
50208,1.75,US
50210,1.75,US
50211,1.75,US
50212,1.75,US
50213,1.75,US
50214,1.75,US
50216,1.75,US
50217,1.75,US
50218,1.75,US
50219,1.75,US
50220,1.75,US
50222,1.75,US
50223,1.75,US
50225,1.75,US
50226,1.75,US
50227,1.75,US
50228,1.75,US
50229,1.75,US
50230,1.75,US
50231,1.75,US
50232,1.75,US
50233,1.75,US
50234,1.75,US
50235,1.75,US
50236,1.75,US
50237,1.75,US
50238,1.75,US
50239,1.75,US
50240,1.75,US
50241,1.75,US
50242,1.75,US
50243,1.75,US
50244,1.75,US
50246,1.75,US
50247,1.75,US
50248,1.75,US
50249,1.75,US
50250,1.75,US
50251,1.75,US
50252,1.75,US
50254,1.75,US
50255,1.75,US
50256,1.75,US
50257,1.75,US
50258,1.75,US
50259,1.75,US
50261,1.75,US
50262,1.75,US
50263,1.75,US
50264,1.75,US
50268,1.75,US
50269,1.75,US
50271,1.75,US
50272,1.75,US
50273,1.75,US
50274,1.75,US
50275,1.75,US
50276,1.75,US
50277,1.75,US
50278,1.75,US
50401,1.75,US
50402,1.75,US
50420,1.75,US
50421,1.75,US
50423,1.75,US
50424,1.75,US
50426,1.75,US
50427,1.75,US
50428,1.75,US
50430,1.75,US
50431,1.75,US
50432,1.75,US
50433,1.75,US
50434,1.75,US
50435,1.75,US
50436,1.75,US
50438,1.75,US
50439,1.75,US
50440,1.75,US
50441,1.75,US
50444,1.75,US
50446,1.75,US
50447,1.75,US
50448,1.75,US
50449,1.75,US
50450,1.75,US
50451,1.75,US
50452,1.75,US
50453,1.75,US
50454,1.75,US
50455,1.75,US
50456,1.75,US
50457,1.75,US
50458,1.75,US
50459,1.75,US
50460,1.75,US
50461,1.75,US
50464,1.75,US
50465,1.75,US
50466,1.75,US
50467,1.75,US
50468,1.75,US
50469,1.75,US
50470,1.75,US
50471,1.75,US
50472,1.75,US
50473,1.75,US
50475,1.75,US
50476,1.75,US
50477,1.75,US
50478,1.75,US
50479,1.75,US
50480,1.75,US
50481,1.75,US
50482,1.75,US
50483,1.75,US
50484,1.75,US
50510,1.75,US
50511,1.75,US
50514,1.75,US
50515,1.75,US
50516,1.75,US
50517,1.75,US
50518,1.75,US
50519,1.75,US
50520,1.75,US
50521,1.75,US
50522,1.75,US
50523,1.75,US
50524,1.75,US
50525,1.75,US
50526,1.75,US
50527,1.75,US
50528,1.75,US
50530,1.75,US
50531,1.75,US
50532,1.75,US
50533,1.75,US
50535,1.75,US
50536,1.75,US
50538,1.75,US
50539,1.75,US
50540,1.75,US
50541,1.75,US
50542,1.75,US
50543,1.75,US
50544,1.75,US
50545,1.75,US
50546,1.75,US
50548,1.75,US
50551,1.75,US
50552,1.75,US
50554,1.75,US
50556,1.75,US
50557,1.75,US
50558,1.75,US
50559,1.75,US
50560,1.75,US
50561,1.75,US
50562,1.75,US
50563,1.75,US
50565,1.75,US
50566,1.75,US
50567,1.75,US
50568,1.75,US
